,user_id,total_ads,avg_cpm,median_cpm,max_cpm,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,avg_ads_per_session,max_ads_per_session,sex,age,city_id,sex_binary,age_group,city_group,at_least_one,at_least_two,at_least_three
16822,18332,11,628.1745454545454,590.0,990.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1.1,2,1,32,3,1,19-35,3,0.0,0.0,0.0
16823,18333,79,80.90025316455696,50.0,540.0,0,0,0,0,0,2,0,3,4,6,8,11,3,3,1,5,4,6,5,5,6,3,4,0,1.8372093023255813,9,1,15,67,1,0-18,67,0.0,0.0,0.0
16824,18334,54,324.24611111111113,235.68,3054.8,4,4,3,0,0,0,0,1,0,3,1,7,3,5,2,3,7,2,4,0,2,0,3,0,1.6363636363636365,5,1,21,8,1,19-35,8,0.0,0.0,0.0
16825,18336,93,495.4167741935484,433.76,3101.61,0,2,0,0,2,2,3,4,2,2,11,4,4,6,4,1,9,13,3,7,4,3,7,0,2.1136363636363638,8,1,27,0,1,19-35,0,0.5268817204301075,0.46236559139784944,0.16129032258064516
16826,18337,8,38.206250000000004,31.509999999999998,65.4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1.0,1,2,18,5,0,19-35,other,0.0,0.0,0.0
16827,18338,7,452.94714285714286,332.78,872.36,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.1666666666666667,2,1,30,3,1,19-35,3,0.0,0.0,0.0
16828,18339,1,75.0,75.0,75.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0,520,1,0-18,other,0.0,0.0,0.0
16829,18340,7,557.4371428571428,464.48,1020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,1,0,1.75,3,1,32,7,1,19-35,7,0.0,0.0,0.0
16830,18342,33,112.80272727272727,75.0,660.0,1,3,1,1,1,1,6,2,3,1,2,0,1,2,1,1,3,0,1,1,0,1,0,0,1.32,4,1,14,1963,1,0-18,other,0.0,0.0,0.0
16831,18343,5,37.9,31.0,51.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1.0,1,1,23,674,1,19-35,other,0.0,0.0,0.0
16832,18344,1,467.42,467.42,467.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1,2,15,0,0,0-18,0,0.0,0.0,0.0
16833,18345,31,164.66387096774193,137.85,480.0,0,0,0,0,0,2,1,1,0,1,6,1,0,0,0,1,1,2,5,3,1,2,2,2,1.4761904761904763,4,2,24,553,0,19-35,other,0.0,0.0,0.0
16834,18346,8,372.85875,316.5,864.87,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,1,1.0,1,1,46,7,1,36-50,7,0.0,0.0,0.0
16835,18347,36,448.0838888888889,184.5,6984.33,1,0,0,0,1,0,0,0,1,2,4,8,1,2,2,1,1,2,2,1,1,2,2,2,1.125,2,2,29,1434,0,19-35,other,0.08333333333333333,0.0,0.0
16836,18348,33,124.4609090909091,123.72,240.48,0,0,0,0,0,0,1,1,2,4,2,1,2,4,0,1,0,1,5,1,3,4,1,0,1.736842105263158,5,1,20,67,1,19-35,67,0.21212121212121213,0.0,0.0
16837,18349,64,115.6371875,90.0,362.01,0,1,0,0,0,0,0,0,1,1,2,0,1,3,4,5,3,11,5,8,11,4,4,0,1.7777777777777777,5,1,72,139,1,51+,other,0.828125,0.4375,0.0
16838,18350,17,2633.3429411764705,669.66,22501.65,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,2,3,3,0,1.3076923076923077,2,2,44,3,0,36-50,3,0.6470588235294118,0.5294117647058824,0.47058823529411764
16839,18351,3,98.33333333333333,55.0,210.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,2,35,3,0,36-50,3,0.6666666666666666,0.0,0.0
16840,18353,27,62.70888888888889,41.16,172.38,3,0,0,0,0,0,0,0,0,1,3,0,6,0,0,0,2,2,0,0,1,2,2,5,1.5,3,1,15,0,1,0-18,0,0.0,0.0,0.0
16841,18354,8,48.0075,40.989999999999995,95.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,3,0,0,0,0,1.1428571428571428,2,1,18,520,1,19-35,other,0.0,0.0,0.0
16842,18355,29,236.70137931034483,194.77,673.8,1,1,0,0,0,0,1,1,0,4,0,4,2,0,1,2,3,3,0,0,0,2,4,0,1.380952380952381,4,2,32,1612,0,19-35,other,0.0,0.0,0.0
16843,18356,89,61.36685393258426,32.0,291.81,0,0,0,0,0,5,16,15,2,0,2,2,7,2,2,5,1,6,5,10,4,3,2,0,1.5084745762711864,4,2,33,56,0,19-35,other,0.9438202247191011,0.9325842696629213,0.9101123595505618
16844,18357,44,89.03,54.19,270.0,0,0,1,1,0,7,2,4,4,2,1,5,3,2,2,2,2,4,1,0,0,1,0,0,2.0,7,2,14,486,0,0-18,other,0.0,0.0,0.0
16845,18358,3,35.43666666666667,31.31,45.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1,0,25,0,0,19-35,0,0.0,0.0,0.0
16846,18360,68,220.1630882352941,187.5,620.0,0,0,0,2,0,1,2,2,7,3,2,2,3,5,7,2,2,3,0,2,9,11,1,2,1.7435897435897436,6,1,33,56,1,19-35,other,0.0,0.0,0.0
16847,18361,122,85.21155737704917,52.5,661.5,0,0,0,0,0,0,0,0,0,12,10,15,9,9,7,12,2,4,4,9,6,7,11,5,2.5416666666666665,13,2,23,0,0,19-35,0,0.0,0.0,0.0
16848,18362,54,281.847037037037,214.405,851.22,0,0,0,0,0,0,0,0,1,2,4,10,5,8,7,3,3,7,3,0,0,0,0,1,2.4545454545454546,9,2,32,7,0,19-35,7,0.0,0.0,0.0
16849,18363,19,824.6726315789473,705.0,2789.45,2,2,0,0,0,0,1,1,1,0,4,0,1,1,0,2,0,0,1,0,0,0,1,2,1.1875,2,1,28,7,1,19-35,7,0.7368421052631579,0.5789473684210527,0.5263157894736842
16850,18364,13,1053.9146153846154,801.3,3195.21,0,1,0,0,0,0,1,0,0,1,2,3,0,0,0,4,0,0,0,0,0,1,0,0,1.1818181818181819,2,2,46,7,0,36-50,7,0.15384615384615385,0.0,0.0
16851,18365,35,395.214,290.68,1563.12,1,0,0,1,2,1,0,0,0,2,8,3,4,2,3,0,2,1,3,1,0,0,0,1,1.75,6,1,36,3,1,36-50,3,0.0,0.0,0.0
16852,18366,17,701.3035294117647,255.0,2944.4,0,0,0,0,0,0,0,0,2,0,0,2,3,1,1,1,2,2,2,0,0,0,0,1,1.4166666666666667,3,2,27,127,0,19-35,other,1.0,0.47058823529411764,0.23529411764705882
16853,18367,122,89.63467213114754,66.84,455.0,0,0,0,2,0,1,0,4,8,7,10,10,9,7,13,12,0,12,6,7,5,2,4,3,2.595744680851064,10,1,17,0,1,0-18,0,0.0,0.0,0.0
16854,18368,19,71.6321052631579,30.0,260.0,0,1,1,0,0,0,0,2,0,2,1,0,2,0,1,3,1,0,2,0,1,2,0,0,1.4615384615384615,4,1,18,0,1,19-35,0,0.0,0.0,0.0
16855,18369,26,76.74115384615385,62.225,210.0,0,0,0,0,0,0,1,1,0,3,1,1,4,2,1,0,2,0,3,2,1,3,1,0,1.2380952380952381,2,2,16,764,0,0-18,other,0.0,0.0,0.0
16856,18370,2,285.0,285.0,330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1,2,30,56,0,19-35,other,0.0,0.0,0.0
16857,18371,10,450.697,450.44,955.0,0,0,0,0,0,1,2,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1.1111111111111112,2,2,41,7,0,36-50,7,0.9,0.1,0.0
16858,18372,5,1054.756,1094.18,1654.38,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1.0,1,1,35,3,1,36-50,3,0.6,0.0,0.0
16859,18373,48,123.22812499999999,91.0,705.0,0,2,1,3,2,8,6,4,2,4,3,1,1,1,0,2,4,2,2,0,0,0,0,0,1.6551724137931034,5,2,21,597,0,19-35,other,0.0,0.0,0.0
16860,18374,71,893.9371830985916,838.62,4372.48,0,1,0,0,0,0,2,1,2,3,4,4,3,5,8,1,2,3,1,2,3,11,12,3,1.392156862745098,4,1,34,7,1,19-35,7,0.8309859154929577,0.8028169014084507,0.704225352112676
16861,18375,1,751.6,751.6,751.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,27,7,1,19-35,7,1.0,0.0,0.0
16862,18376,47,74.2627659574468,51.22,380.16,0,1,0,0,1,1,4,9,7,1,0,0,2,2,1,0,2,0,1,4,4,0,4,3,1.8076923076923077,5,2,35,75,0,36-50,other,0.0,0.0,0.0
16863,18378,288,160.50076388888888,116.06,1288.95,3,2,2,2,9,20,16,18,11,9,7,6,10,15,13,9,29,11,14,24,24,17,7,10,3.789473684210526,36,2,36,227,0,36-50,other,0.0,0.0,0.0
16864,18379,12,191.39,179.59,300.0,3,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,2,0,0,1,1,0,1.3333333333333333,3,1,23,3,1,19-35,3,0.0,0.0,0.0
16865,18380,50,104.9926,72.66,441.0,1,3,4,1,3,1,0,2,1,6,2,6,1,0,5,0,5,0,3,1,1,1,1,2,2.272727272727273,7,2,19,8,0,19-35,8,0.0,0.0,0.0
16866,18381,148,331.46878378378375,211.11,4625.28,1,0,0,0,2,0,1,3,7,5,6,14,1,2,5,2,4,6,12,8,9,18,17,25,2.96,26,1,19,3,1,19-35,3,0.9256756756756757,0.46621621621621623,0.02027027027027027
16867,18382,132,77.61681818181819,58.925,300.0,2,1,0,0,0,1,1,7,3,4,8,12,6,7,6,2,12,10,16,9,4,6,10,5,2.0625,9,2,21,17,0,19-35,other,0.0,0.0,0.0
16868,18383,6,113.23500000000001,55.89,385.68,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1.2,2,1,14,0,1,0-18,0,0.0,0.0,0.0
16869,18384,5,162.95,95.16,436.12,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1.0,1,1,27,0,1,19-35,0,0.0,0.0,0.0
16870,18385,157,92.02656050955414,39.7,1140.0,2,0,0,0,0,0,4,6,28,18,12,10,12,10,4,7,9,9,7,4,6,5,3,1,2.532258064516129,12,2,38,104,0,36-50,other,0.0,0.0,0.0
16871,18386,29,277.28896551724137,266.34,655.02,0,1,0,1,4,0,0,4,2,0,0,2,0,1,1,0,0,0,2,3,3,3,2,0,1.3181818181818181,2,1,31,865,1,19-35,other,0.4482758620689655,0.10344827586206896,0.034482758620689655
16872,18387,31,125.51967741935484,110.0,566.16,0,0,0,0,0,2,4,5,2,4,2,7,0,1,0,1,0,0,1,0,2,0,0,0,1.4761904761904763,4,2,49,0,0,36-50,0,0.0,0.0,0.0
16873,18388,27,106.91888888888889,37.84,1204.29,2,2,0,0,0,0,0,2,0,0,4,2,2,0,0,2,1,0,4,0,1,2,2,1,1.2272727272727273,3,1,19,1964,1,19-35,other,0.0,0.0,0.0
16874,18389,34,182.53588235294117,134.55,650.49,1,1,0,0,0,0,0,0,0,1,1,3,5,4,1,2,4,6,2,0,2,0,0,1,3.4,11,2,32,0,0,19-35,0,0.0,0.0,0.0
16875,18390,44,179.03181818181818,138.75,732.0,0,0,0,0,1,7,8,3,1,1,2,2,13,3,0,0,0,0,1,1,1,0,0,0,1.6923076923076923,5,2,37,52,0,36-50,other,0.75,0.5909090909090909,0.0
16876,18391,37,302.7635135135135,255.0,1108.22,0,0,0,0,0,0,0,0,3,3,6,2,4,0,1,2,2,5,0,1,1,0,2,5,1.48,3,1,36,110,1,36-50,other,0.0,0.0,0.0
16877,18392,10,246.785,216.125,458.6,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,4,0,0,0,1.4285714285714286,2,1,32,545,1,19-35,other,0.0,0.0,0.0
16878,18393,46,153.4328260869565,112.66,430.0,11,2,2,0,0,0,0,1,0,3,6,3,1,1,0,0,2,0,0,2,0,0,2,10,1.2777777777777777,3,2,20,0,0,19-35,0,0.0,0.0,0.0
16879,18394,205,120.56414634146343,90.0,690.0,0,1,0,0,10,28,19,16,23,3,11,16,6,17,5,5,8,14,2,3,6,9,2,1,3.360655737704918,13,2,32,25,0,19-35,25,0.8926829268292683,0.8341463414634146,0.0
16880,18395,59,133.98389830508475,111.0,429.12,2,3,2,0,0,6,0,0,1,3,8,2,1,2,5,3,3,0,0,1,8,5,4,0,1.6388888888888888,4,2,18,0,0,19-35,0,0.5423728813559322,0.288135593220339,0.22033898305084745
16881,18396,2,572.5,572.5,655.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,1,2,25,3,0,19-35,3,0.5,0.0,0.0
16882,18397,4,47.0,48.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4.0,4,2,37,0,0,36-50,0,0.0,0.0,0.0
16883,18398,4,1744.7849999999999,1625.5449999999998,3071.65,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,1,2,0,0,0,0-18,0,0.75,0.5,0.0
16884,18399,236,84.23758474576272,45.0,729.0,0,0,0,0,4,10,12,21,21,19,6,22,12,10,10,10,16,6,20,22,11,3,1,0,3.420289855072464,10,1,17,87,1,0-18,other,0.0,0.0,0.0
16885,18400,48,350.4035416666666,292.765,1604.5,0,5,4,3,2,4,2,3,3,0,0,0,2,3,1,4,2,2,1,3,1,0,0,3,1.7777777777777777,11,1,43,11,1,36-50,other,0.8541666666666666,0.041666666666666664,0.020833333333333332
16886,18401,1,30.0,30.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,2,24,0,0,19-35,0,0.0,0.0,0.0
16887,18402,82,179.17731707317074,158.09,445.17,6,0,0,0,0,3,4,3,0,0,5,0,3,3,5,3,5,14,3,5,3,1,8,8,1.8222222222222222,9,2,48,202,0,36-50,other,0.0,0.0,0.0
16888,18403,1,110.0,110.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,2,19,1965,0,19-35,other,0.0,0.0,0.0
16889,18404,57,101.81403508771929,70.32,444.0,1,1,0,0,0,2,9,2,4,2,6,3,1,2,1,1,6,0,1,1,1,3,9,1,1.3902439024390243,3,2,29,342,0,19-35,other,0.0,0.0,0.0
16890,18405,15,255.978,155.93,1753.5,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,0,3,1,2,1,1,0,0,2.142857142857143,4,2,14,0,0,0-18,0,0.0,0.0,0.0
16891,18406,1,53.98,53.98,53.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,2,35,1966,0,36-50,other,0.0,0.0,0.0
16892,18407,34,118.26029411764705,93.005,456.42,0,0,0,0,0,0,2,8,4,1,2,1,0,0,1,0,0,3,0,0,2,4,3,3,1.2592592592592593,2,1,0,427,1,0-18,other,0.0,0.0,0.0
16893,18408,1,131.62,131.62,131.62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,2,30,0,0,19-35,0,0.0,0.0,0.0
16894,18409,2,69.75,69.75,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.0,2,2,28,0,0,19-35,0,0.0,0.0,0.0
16895,18410,13,272.67923076923074,218.0,855.0,0,0,0,1,0,4,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,1.625,5,1,31,1967,1,19-35,other,0.0,0.0,0.0
16896,18411,77,135.42506493506494,76.7,1140.0,0,0,0,0,0,9,3,5,4,6,2,11,5,4,8,7,1,0,1,3,2,6,0,0,2.081081081081081,7,2,37,15,0,36-50,other,0.0,0.0,0.0
16897,18412,11,152.13090909090909,140.0,272.15,0,0,0,0,0,0,0,0,4,1,0,0,4,0,0,2,0,0,0,0,0,0,0,0,2.75,4,1,33,0,1,19-35,0,0.0,0.0,0.0
16898,18413,16,157.73499999999999,139.17000000000002,341.52,0,0,0,0,0,0,1,0,1,2,0,3,0,1,1,4,0,0,0,0,1,2,0,0,1.7777777777777777,4,2,14,1506,0,0-18,other,0.0,0.0,0.0
16899,18414,279,90.49025089605735,52.5,769.8,12,4,3,3,2,7,8,23,26,8,10,8,8,5,9,9,6,13,23,21,25,20,15,11,3.244186046511628,11,1,22,0,1,19-35,0,0.0,0.0,0.0
16900,18415,177,110.08033898305085,70.0,607.83,4,3,0,0,0,0,0,7,10,5,17,19,12,3,19,2,7,10,12,9,7,6,13,12,2.723076923076923,13,1,62,1843,1,51+,other,0.0,0.0,0.0
16901,18416,1,210.0,210.0,210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1,2,20,0,0,19-35,0,0.0,0.0,0.0
16902,18417,20,162.53199999999998,121.0,601.6,0,0,0,0,0,0,0,0,0,2,0,1,0,2,2,1,1,0,1,3,0,0,4,3,1.4285714285714286,3,1,16,3,1,0-18,3,0.0,0.0,0.0
16903,18418,96,160.664375,132.05,390.0,1,0,0,1,13,3,1,3,4,3,8,3,1,0,6,4,4,8,11,8,8,3,1,2,2.0,7,2,25,427,0,19-35,other,0.0,0.0,0.0
16904,18419,9,88.49,60.0,240.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,1,1,2,0,1.125,2,2,40,0,0,36-50,0,0.0,0.0,0.0
16905,18420,16,147.43625,115.065,451.83,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,3,3,0,0,0,2,2,1.6,3,2,61,0,0,51+,0,0.0,0.0,0.0
16906,18421,28,206.37214285714285,165.0,502.92,0,0,0,0,0,0,4,1,2,1,5,1,1,0,3,2,1,0,1,0,5,1,0,0,1.12,2,1,0,147,1,0-18,other,0.0,0.0,0.0
16907,18422,1,221.0,221.0,221.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,2,25,0,0,19-35,0,0.0,0.0,0.0
16908,18423,17,182.24823529411765,156.2,381.6,1,0,0,0,0,0,0,0,0,2,0,0,1,2,0,1,1,1,1,1,1,2,1,2,1.1333333333333333,2,1,30,0,1,19-35,0,0.0,0.0,0.0
16909,18424,20,153.256,130.0,455.0,0,0,0,2,0,2,0,0,1,0,0,1,3,0,2,1,1,3,0,0,0,0,3,1,2.0,4,2,21,0,0,19-35,0,0.0,0.0,0.0
16910,18425,2,209.03,209.03,230.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2,1,14,117,1,0-18,other,0.0,0.0,0.0
16911,18426,2,737.845,737.845,774.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,1,2,23,3,0,19-35,3,0.0,0.0,0.0
16912,18427,162,123.69956790123457,58.245000000000005,2326.5,23,6,0,2,0,0,0,2,0,4,15,5,12,9,5,9,11,6,8,5,5,14,9,12,2.25,8,1,15,0,1,0-18,0,0.0,0.0,0.0
16913,18428,7,146.18285714285713,91.5,425.61,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1.0,1,2,26,124,0,19-35,other,0.0,0.0,0.0
16914,18429,22,129.97772727272726,69.0,535.54,0,0,0,0,0,0,2,0,0,3,0,2,3,2,2,0,1,0,0,3,0,4,0,0,1.2941176470588236,2,1,16,0,1,0-18,0,0.0,0.0,0.0
16915,18430,17,368.59235294117644,361.66,1025.28,1,0,0,0,0,2,0,1,1,0,1,1,2,0,0,1,0,0,0,0,0,1,1,5,1.2142857142857142,3,1,33,563,1,19-35,other,0.0,0.0,0.0
16916,18431,27,89.97851851851853,32.66,305.4,3,1,0,1,1,0,2,1,0,4,1,0,0,2,0,1,4,1,0,1,1,1,1,1,1.173913043478261,2,1,15,0,1,0-18,0,0.0,0.0,0.0
16917,18432,4,86.22749999999999,50.91,213.09,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.3333333333333333,2,2,0,0,0,0-18,0,0.0,0.0,0.0
16918,18433,3,935.48,820.0,1640.34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.0,1,2,14,3,0,0-18,3,0.3333333333333333,0.0,0.0
16919,18434,1,111.02,111.02,111.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,2,29,211,0,19-35,other,0.0,0.0,0.0
16920,18435,219,116.11634703196347,71.0,1030.0,0,0,0,0,1,9,21,4,5,10,14,26,19,6,13,15,16,7,10,11,16,16,0,0,3.2205882352941178,11,2,29,15,0,19-35,other,0.0,0.0,0.0
16921,18436,31,100.27483870967743,59.68,660.0,1,4,3,0,0,0,0,0,0,0,4,2,3,0,1,1,0,0,0,2,5,0,2,3,1.7222222222222223,3,1,13,120,1,0-18,other,0.0,0.0,0.0
16922,18437,71,176.0125352112676,90.0,3695.46,12,8,2,5,2,0,0,0,0,1,1,3,1,2,3,1,2,2,2,2,5,8,2,7,1.868421052631579,13,1,15,0,1,0-18,0,0.8450704225352113,0.0,0.0
16923,18439,27,121.9737037037037,107.62,287.4,1,0,0,0,0,0,1,2,1,0,1,0,2,2,0,0,1,0,1,0,9,3,3,0,1.5,10,1,19,1250,1,19-35,other,0.0,0.0,0.0
16924,18440,1,90.0,90.0,90.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,28,35,1,19-35,other,0.0,0.0,0.0
16925,18441,78,187.67089743589744,154.185,1484.15,4,2,1,0,0,0,0,3,2,12,2,3,3,4,2,1,8,6,8,4,0,4,5,4,2.0526315789473686,5,2,41,7,0,36-50,7,0.5897435897435898,0.0,0.0
16926,18442,2,200.1,200.1,340.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,24,3,1,19-35,3,0.5,0.0,0.0
16927,18443,113,115.1458407079646,80.11,719.76,0,1,13,8,9,15,5,7,4,1,5,4,5,3,5,7,10,3,4,3,0,0,1,0,1.6865671641791045,7,2,0,76,0,0-18,other,0.8495575221238938,0.6814159292035398,0.6548672566371682
16928,18445,11,53.42272727272727,39.42,159.92,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,2,2,0,2,0,0,0,1.0,1,1,64,0,1,51+,0,0.0,0.0,0.0
16929,18446,243,335.3423868312757,249.88,2050.38,14,13,9,4,0,0,2,7,28,9,5,9,7,14,4,8,17,6,12,13,20,14,16,12,3.6818181818181817,14,1,106,7,1,51+,7,0.8518518518518519,0.6872427983539094,0.3045267489711934
16930,18447,39,60.95487179487179,45.0,180.0,0,0,0,0,0,26,0,2,0,0,0,1,2,0,0,1,1,0,0,0,1,5,0,0,1.3,5,2,30,40,0,19-35,other,0.0,0.0,0.0
16931,18448,19,100.90631578947368,37.5,455.0,0,0,0,2,0,0,1,0,2,2,1,1,1,2,0,2,1,0,2,2,0,0,0,0,1.4615384615384615,3,1,17,0,1,0-18,0,0.0,0.0,0.0
16932,18449,4,68.72,49.69,145.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.0,1,2,42,304,0,36-50,other,0.75,0.5,0.0
16933,18450,4,361.875,413.25,461.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1.0,1,1,20,49,1,19-35,other,0.0,0.0,0.0
16934,18451,5,273.348,260.0,636.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1.25,2,2,0,7,0,0-18,7,0.0,0.0,0.0
16935,18452,62,120.07967741935484,92.24000000000001,376.71,1,0,0,0,0,0,1,7,2,7,2,4,3,2,3,2,4,2,8,0,8,5,0,1,1.5121951219512195,5,1,32,325,1,19-35,other,0.9032258064516129,0.8225806451612904,0.7258064516129032
16936,18453,120,260.2555,226.87,912.0,0,0,0,0,0,3,6,7,4,7,4,15,11,12,13,4,3,4,6,2,14,3,2,0,1.9672131147540983,5,1,0,147,1,0-18,other,0.44166666666666665,0.0,0.0
16937,18454,2,869.9499999999999,869.9499999999999,1252.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.0,1,1,27,3,1,19-35,3,0.0,0.0,0.0
16938,18455,104,112.06855769230768,81.82,410.56,14,10,9,3,2,0,1,0,1,2,2,0,11,7,8,4,5,0,7,5,4,2,4,3,2.736842105263158,12,2,18,1968,0,19-35,other,0.0,0.0,0.0
16939,18456,242,177.9972727272727,126.6,1030.86,5,1,0,0,0,10,15,19,20,9,19,12,8,16,14,11,20,15,8,14,5,5,5,11,3.27027027027027,17,2,19,17,0,19-35,other,0.0,0.0,0.0
16940,18457,1,1373.18,1373.18,1373.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,2,40,0,0,36-50,0,0.0,0.0,0.0
16941,18458,70,536.8198571428571,441.41499999999996,1849.52,0,0,3,33,0,4,5,1,1,3,2,4,3,4,3,0,2,1,1,0,0,0,0,0,1.75,4,2,24,19,0,19-35,19,0.4142857142857143,0.14285714285714285,0.0
16942,18459,65,81.97307692307692,60.0,300.0,0,0,0,0,0,0,0,1,3,18,2,3,7,8,4,7,2,0,1,5,0,3,0,1,2.096774193548387,6,2,28,1969,0,19-35,other,0.0,0.0,0.0
16943,18460,37,146.4908108108108,120.64,708.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,1,14,2,11,1,0,0,3.7,9,1,35,62,1,36-50,other,0.0,0.0,0.0
16944,18461,24,152.25125,90.0,895.92,0,2,0,4,1,0,0,0,0,0,0,0,1,1,0,3,0,1,4,1,2,0,3,1,1.6,4,2,21,28,0,19-35,other,0.5416666666666666,0.0,0.0
16945,18462,55,153.222,90.0,1188.35,3,0,0,0,0,0,3,1,0,3,2,6,2,6,0,1,2,6,0,2,4,1,5,8,1.5714285714285714,4,2,34,1809,0,19-35,other,0.0,0.0,0.0
16946,18463,1,255.0,255.0,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,2,43,0,0,36-50,0,0.0,0.0,0.0
16947,18464,7,136.88857142857142,150.0,195.0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2.3333333333333335,5,1,30,201,1,19-35,201,0.0,0.0,0.0
16948,18465,220,121.12836363636364,89.71000000000001,810.33,4,4,0,0,0,0,2,21,11,7,12,6,5,12,5,6,11,16,15,18,21,21,12,11,2.7848101265822787,13,1,25,61,1,19-35,other,0.0,0.0,0.0
