,UID,nClick,nOpen,nSend
5368,C035B84B-7FAC-4C4C-8EF3-4F59E7552E61,0,6,0
5369,CC3BFA12-AEA4-42C4-AEDB-512724774EE8,0,2,0
5370,E646E6E1-CDCE-431E-824F-51408A28D2D7,0,3,0
5371,AED8C5A5-5B4A-4102-AE49-55EFD0629B9F,0,2,0
5372,FF11669B-B335-4E67-9DD2-58CE00F9050A,0,2,0
5373,7F00159F-BE3C-4206-8C2C-58FB4AA2E520,0,2,0
5374,10CB6A66-2187-4DB3-94BC-5A3AE051113C,4,4,0
5375,986A6F5A-C76D-40F3-B7AB-5AE53E614AA6,0,4,0
5376,1E59F6AF-0F65-4076-8022-5AF57C151F15,0,2,0
5377,E73F56A7-2576-48E1-9222-5C2921BD1EA3,0,4,0
5378,B2EA94F8-FA17-4D3A-A609-5CB6671F1220,0,4,0
5379,56FDA801-E2C6-4B58-AED1-5CE7CB3A5862,0,2,0
5380,260D2744-131C-4696-8184-5D2EA1ACD34C,0,6,0
5381,6631F822-3E52-4D17-8EBC-5D7E80D02516,0,4,0
5382,C800BE31-90D1-477E-A3F7-5F1A4B3CAD64,0,3,0
5383,C1581505-B5A7-40B6-83F2-61716D24BD01,0,1,0
5384,AAAAC246-366C-46BD-9209-61E7509AC84F,0,8,0
5385,066F680B-3620-4914-B6A7-63644C595BBB,0,8,0
5386,8144C69F-1A62-4EF1-9EF9-6506E1C66719,0,2,0
5387,4B328136-63F8-4561-95F3-65B3D09D8442,0,6,0
5388,7788A705-6B09-4639-B72C-67174EB18285,0,6,0
5389,8B25BA9F-A838-4D6A-BDF1-68193FCF2581,0,3,0
5390,CA0EC74F-8A9C-4790-8E22-688E56F24FB5,0,2,0
5391,D6D55F05-2E23-4D6A-9529-6EB1366C83A9,0,1,0
5392,7B7FAC8A-4B3C-480F-A1FA-6F0FC4783A47,0,2,0
5393,2A1CE1B6-32D0-4856-9B03-718126285D8E,0,4,0
5394,6399C60F-1B5A-42A2-BF8D-73FE06B81187,0,3,0
5395,7C295CF2-38DE-41EA-9E65-7787DEA34BDC,0,2,0
5396,B40FD3D9-DA14-40E9-A30E-78EF4DF2A78A,0,2,0
5397,820FBF88-2727-4460-93F6-7AEF771B6D1F,0,4,0
5398,31637750-CD04-444C-990A-7E3D7452E924,0,1,0
5399,E115F204-D13D-460B-8401-82F1F80EDC2F,0,2,0
5400,1D2B654F-C669-49FD-8BA5-83904C09AC04,0,4,0
5401,C0D24AFC-BF01-4233-A491-839DE96B64EC,0,2,0
5402,EDF42313-593D-4F5A-878C-84743785D347,0,4,0
5403,474630B2-878F-414D-A8FD-852D4E4B1BCC,0,1,0
5404,B70F4541-0FC6-4A17-B390-856CD80433EC,0,3,0
5405,99D8281C-C6A9-42D9-B771-869EFD1E89FB,0,1,0
5406,497F64C9-4F86-4736-A9E6-87EA19B7D8C3,0,1,0
5407,6F085A9E-7D77-4FC5-8987-87F736771899,0,4,0
5408,CBCDD546-A043-4088-9C4E-8892823E21EB,0,2,0
5409,CCDB4CD3-A324-4C2C-89C5-889B78CA44F4,0,6,0
5410,0CF08AF1-9647-44E6-9771-88B9CA0049A8,0,4,0
5411,048322AF-22AE-4188-9EA2-898EB05AA3F1,0,2,0
5412,E9DA0602-8CA1-4D6C-9F2A-8AA8B7639C52,0,2,0
5413,7F4F1123-C395-41DB-B757-8AE73AA0E6EA,0,1,0
5414,1A5CB9CC-5E9E-466C-8F14-8D2ED0F77043,0,2,0
5415,4542A71E-6118-4FBB-9E44-90A4719825AE,0,1,0
5416,C97E4E90-31F0-4B69-A435-914A41B467B1,0,1,0
5417,F1A5D7C3-5603-4EE6-8414-916922565523,0,1,0
5418,FE6E1E12-B321-40DA-B52C-95D6F042B8E4,0,4,0
5419,AD07FC63-F5B0-41D7-81A2-95FEC8EDAACC,0,3,0
5420,E48F102C-F773-46C4-AFD4-9A4B1817BDE8,0,3,0
5421,DE8DE536-2494-45E1-913D-9B3A9ABB0EFF,0,2,0
5422,AC881453-1A71-4DE2-872B-9B62FFCBBB55,0,8,0
5423,CEA6D132-EFBF-47C6-B0E2-A1885D58C279,0,6,0
5424,CE9C2BB9-A568-467C-986F-A81C54046ABE,0,2,0
5425,D469AF1E-C1B3-4C6B-8AAD-A98A068968C8,0,6,0
5426,715AEB74-24F9-450D-AE7B-A9D6DE0EA08C,0,2,0
5427,F067B9BD-56CD-41FB-B059-AA296F954691,0,8,0
5428,22DC6366-ECBA-4ED8-BCC4-AAE816989198,0,2,0
5429,3E8F16EC-0780-47F3-A9FB-AB739F1E5A37,0,2,0
5430,01284B36-6B9C-4D19-8FA9-AC74FB22C2C6,0,4,0
5431,6C44D19E-7CE6-48BE-AB36-AD37F809A4CD,0,2,0
5432,A121502C-1A93-4594-8D14-B1239EFB12FF,0,1,0
5433,2D3D9FB9-1BC5-433C-9DF6-B53F6F65D1A4,0,6,0
5434,41C7F6CB-A984-4654-8EAE-B7A2AE3DFD6C,0,2,0
5435,55255576-EB54-490E-8A28-BC0B9AF3ADAF,0,3,0
5436,1378783C-946B-44A9-A013-BF2260565C1D,0,8,0
5437,93E8E6E0-35E2-4139-99CB-BF534E7D744B,0,4,0
5438,35F95394-AACC-4ECA-BE2B-C012A454C79B,0,2,0
5439,82B10B67-4DAB-45B8-96EB-C4B237F009E4,0,4,0
5440,7B5D03E6-869A-453A-A3BE-C4B641A3E861,0,1,0
5441,C2D129B9-13B6-4720-802B-C73C4FA3F5AF,0,8,0
5442,8654142C-430A-436C-AFD9-C7812B832103,0,2,0
5443,0BCF24CE-B6D3-40F8-ACFB-C7CBA2673A64,0,8,0
5444,F7222172-7506-4F86-9695-CB992C13C079,0,2,0
5445,B0974B8F-1810-4A01-8AA2-D204EEE75E02,0,1,0
5446,BC0D8D06-C77A-4908-A6F2-D2DA7DD641D1,0,2,0
5447,16C186F8-D2B3-444A-B936-D7109D5D2912,0,2,0
5448,F396116D-9B9E-4F53-9A88-D8BB25E2FD3F,0,2,0
5449,142BBC9C-9EFE-432E-8C8F-DB70F47696EB,0,2,0
5450,EC5CD390-F12C-4DC5-89D8-DC19D6E41B33,0,6,0
5451,AD838DE5-7D74-4F84-B351-DD300C4AAB6C,0,2,0
5452,9484DBCC-417B-4649-A249-E640E37CCE37,0,3,0
5453,0DB9B141-0CA0-4B29-9638-E7432AB0D988,0,4,0
5454,AF321648-B62F-4BAA-9999-E7541A328819,0,2,0
5455,2B925CA1-3B68-416D-BF83-E76F202F5C7C,0,6,0
5456,616A47A9-EC1D-44DA-AEA2-E89F7B811CFA,0,1,0
5457,EA9F1821-2EC6-4AF1-8FAA-ECF7B97E6CC9,0,2,0
5458,7210BCE3-F3A7-48BF-B7D5-ED74DD7CC3DC,0,4,0
5459,D453443A-6A31-4181-A782-ED81E463C5AD,0,2,0
5460,372E41CC-8FDB-4E03-B508-EE3A8D81814A,0,2,0
5461,B6AA2B5C-8E80-4C26-952B-EED094319761,0,2,0
5462,C633090A-8AA1-4755-A39E-EF09AACFA6B8,0,2,0
5463,4E16F6ED-B40E-436A-9C3A-EF7A00D2150C,0,2,0
5464,8757F5C8-1FDD-4C5E-84C8-F43BB813B1AF,0,2,0
5465,F48D817C-0E43-444B-B4B9-F6DC02E24E77,0,4,0
5466,097A11E3-ABF7-43A3-A08B-F8C7F439D88C,0,3,0
5467,E55B47E6-73D6-4570-BFAD-F9A3A82B97A9,0,1,0
5468,3B8336AC-DB53-4AE3-BB92-F9D66747B6FB,0,8,0
5469,86C13C6A-0C16-46F5-B688-FABA72288736,0,3,0
5470,BDE586A2-053E-4628-97AC-FC5E27D3A121,0,2,0
5471,8FBE1FBA-7375-498C-927D-FFC62566B51F,0,4,0
5472,5761E025-1308-42B5-9D5A-FFF74FF8A181,0,2,0
5473,1B52CA95-A86F-4E10-AF98-386BD82E11F4,0,4,0
5474,051DCE5D-EC53-4A53-824F-25BECB0F395F,0,2,0
5475,45629098-5F76-4604-A5E0-2C33749CC004,0,2,0
5476,99DB5E64-8570-4A17-81A5-03E07C033C4E,0,6,0
5477,3E947157-7BF6-4B9A-9C59-0E1572243445,0,1,0
5478,64BD6FA4-EA82-42B4-8052-0826669667DE,0,2,0
5479,D9FA5B53-3CE1-4118-9BDF-19B0AA3822A9,0,9,0
5480,C16F30C5-D449-4678-B548-068117823D94,0,2,0
5481,8533EBA1-4DF6-4F4C-80DF-14D534F56749,0,4,0
5482,14892DB7-7EB0-40D7-A4C6-09F1AEC729CD,0,2,0
5483,23D6183D-FA3B-4A28-906D-0B68C7CCECEF,0,4,0
5484,845F7F1F-AD90-49DB-9414-315E57770D5D,0,3,0
5485,FBCF5335-7664-4913-8CF3-324B0024FBFA,0,4,0
5486,590D87F5-8543-47CA-8E41-3718366489F4,0,4,0
5487,3146F447-23E8-4A66-9AF9-0AAB896740C1,0,2,0
5488,0F117E62-61CA-4E36-A20E-022DCF6971AC,0,1,0
5489,6444CC7B-90BD-40C3-BE80-2693AC03EBC2,2,2,0
5490,F8A1BA82-8E88-4B52-86ED-35D7DE07112A,0,2,0
5491,4CAAD29D-0740-4844-B9AD-12354C9144A0,0,2,0
5492,EABA61F6-2451-45DC-8A66-1431D2410057,0,2,0
5493,0562F00E-78AD-444F-B134-22C68BFBE7AF,0,6,0
5494,224812C2-81DB-44CC-B7F7-229432183EB9,0,2,0
5495,30F2E0E2-1E15-4201-B9E0-1AE14AAF8056,0,4,0
5496,71213F3F-7626-4E3E-BC06-08367C45ED57,0,1,0
5497,19E60374-5307-4FD5-B022-133F75C4C6ED,0,4,0
5498,5E27F3D8-8AE4-4C8C-9E47-2B69686B2BC8,0,5,0
5499,A87CD226-6BB9-4A43-945A-005E96FC9B18,0,5,0
5500,BE3EF95A-B40F-445E-B01C-152E1AE3F811,0,2,0
5501,CD2CBA9C-F64C-4EF7-8E7C-3CCC6861D3A1,0,1,0
5502,13D78530-50D1-4DA8-9483-3D9718DCC9D8,0,8,0
5503,16C60DAA-661D-4EE1-AF04-3EFD41D56660,0,6,0
5504,FEC7215B-1293-47B8-9801-3F2A02650AFE,0,6,0
5505,D57844BE-E6DD-48DD-A65B-3F9029DE987D,0,4,0
5506,F340E671-D008-4C54-AD05-3FF5A70ED473,0,4,0
5507,5F542A04-0885-44D1-8D36-42A140B46EB4,0,6,0
5508,1EE9CAF8-67FB-4976-A7DC-431CD69396F4,0,2,0
5509,560C0B5C-41FB-45FA-835C-4504D1FAC422,0,1,0
5510,B99C380D-C9C7-4D79-A495-469E3CD4C369,0,2,0
5511,2CD4E56B-C8C8-4514-832E-4BFD0A3C5051,0,6,0
5512,DAB985F6-193B-4205-8D93-4ED10812FB80,0,2,0
5513,1338A0CB-427F-4B8A-BAF7-503EC5E86D47,0,6,0
5514,B5960FF9-E098-465C-AF62-51534196DB78,0,4,0
5515,55F448E8-CBB0-4E01-AE87-5183323EC683,0,1,0
5516,1B8D59ED-87C1-4C64-8B19-557D231033E1,0,9,0
5517,16541D30-8CC8-4212-8954-56B455C6EB8C,0,1,0
5518,A4FFC22F-4048-4024-AC13-578ECB2DF74B,0,2,0
5519,04EA927E-95DE-450D-AC56-5B9E0DF30B01,0,4,0
5520,954675D7-8DE6-4320-899F-5D20C8581E43,0,6,0
5521,8BCDEE59-C6D7-434C-8BCF-5DF41DEECECE,0,3,0
5522,310308D9-6EB0-4B4F-9A0D-5E818E6D5F5C,0,2,0
5523,DE775DA0-A18E-47DA-8EDC-60AAAAC89B0C,0,2,0
5524,1A98DAFE-FFF5-4A92-99F3-6168732C7A82,0,6,0
5525,631A54CA-698E-44FC-A09F-622C1262DCC8,0,3,0
5526,7896B6C8-8D78-43D8-8302-64943F89D274,0,6,0
5527,40833B19-0BBA-4862-B33F-64D4E89F132A,0,1,0
5528,1ECCB8BE-4202-40E2-888F-6546BBE36273,0,2,0
5529,1BD828B8-41E8-4164-9E85-66CF20641F05,0,2,0
5530,0DEE844E-CDBA-406C-9FFE-681E8B50B513,0,1,0
5531,9A14873A-F442-4950-8ACE-6BD2349BD31D,0,2,0
5532,81183A71-02B9-48CE-8821-6F5B14B19C95,0,2,0
5533,00F96E07-3D3C-4879-9A6F-713333A7DB66,0,1,0
5534,08DBE447-0AB9-4DEB-AB87-7202B11AEFE0,0,2,0
5535,8591E566-51B0-4D22-BAFA-7252FE67AAA6,0,1,0
5536,49BCC1B0-DD0A-4480-8DD4-743D28301DD8,0,2,0
5537,741CB0F8-10DC-4980-BB8D-744657F81C63,0,6,0
5538,7FA54AC0-E90D-480A-8094-747756866B69,0,2,0
5539,ECE113E1-7AF9-4853-8BD3-7501921F3976,0,2,0
5540,2C80317E-E90D-4415-83E5-76064E65E456,2,7,0
5541,65369193-3926-4AE6-815C-76AC07E7A172,0,8,0
5542,0C211DDE-26C8-4CB0-8F09-773CE9021F5A,0,2,0
5543,8C29D0DC-35F1-4E15-8FDB-77646B9F9177,0,6,0
5544,B78A392A-71A8-462A-BF0C-79B28D5CCB29,0,8,0
5545,EF5A51A8-C4C5-40CD-816B-79EBD7D2D89B,0,4,0
5546,5A671943-1587-4E13-B810-7A50E9F95227,0,2,0
5547,CE37DB09-E796-4160-B7DC-7BE2A4F85D96,0,4,0
5548,D2884F92-90B5-48C6-BB3F-7DBF06F786CB,0,2,0
5549,3DECFEDC-D428-41AF-999A-7E07695BBBF4,0,2,0
5550,C20D1E63-E9AF-4709-990A-7F549DD7C2B2,0,2,0
5551,B8CA3C78-B4EA-4152-AD1E-7F6E15E0EB39,0,6,0
5552,B2359E41-F2E5-4307-B515-80D0DD090C1E,0,2,0
5553,62366BB4-65EE-4C38-9AB3-813D0851BE15,0,2,0
5554,98C512E0-6089-45E1-9E53-81CCAFD8EC0A,0,1,0
5555,CDD569BE-D39F-4BA9-A738-82F021F90F20,0,4,0
5556,AB46494E-FD7B-4B22-A5D0-83E3A021FABE,0,6,0
5557,CB015EA2-F7E9-43B4-ADCE-8538E331CE82,0,2,0
5558,AC0D833D-2B96-4E41-BFB3-85F0EFA71ED9,0,4,0
5559,FFAB176A-D88B-467F-A355-8D831E2CCD09,0,2,0
5560,DC608378-C834-4542-9090-8E336379858E,0,3,0
5561,85BFC365-1876-4A29-9855-8F74A47B96D8,0,8,0
5562,0B0DE39A-63DE-4E55-A1EB-909B4E8BA44F,0,2,0
5563,7943C098-FBE1-4BCC-9DEA-9113BD4D00E3,0,3,0
5564,CDE1910C-CB67-4848-926D-91ECEACF4F32,0,2,0
5565,F9F170E6-4F6A-47C5-9EDF-92D737777740,0,6,0
5566,1980C8D3-A2A6-47F4-B944-92F2491A4A51,0,6,0
5567,E1E45EF0-9E8B-4D75-95EB-960AD2C7652F,0,6,0
5568,09C3A981-8AC3-46DB-A352-97A03ABAEC9A,0,2,0
5569,82EE36F8-1EFA-4107-A82D-9911673C94EF,0,2,0
5570,81357029-6B57-4379-904B-9A0960BB0051,0,3,0
5571,3C2514F1-1EE4-4258-B284-9A7B662154E2,0,2,0
5572,8AE27813-DDC4-4377-9550-9B9DFFF428F8,0,3,0
5573,6A401F16-26B8-49EF-BFE9-9C07C36028B7,0,6,0
5574,179E7D9A-CE0B-4F86-B78C-9D93BD495995,0,2,0
5575,D8592683-8156-4FBE-9003-9E8583CB654D,0,2,0
5576,42641314-8971-4E46-B12B-A0B13B24ECF4,0,2,0
5577,82202C40-BED2-48FD-BC8C-A0FD564C1063,0,2,0
5578,D5900091-D5C5-4F90-A2B0-A1C5B892AF32,0,4,0
5579,C691CD65-6169-4F9B-A4C0-A3D1F99079F2,0,3,0
5580,0FE1ED5B-ED85-410D-A371-A4E69617CF70,0,2,0
5581,EA32BA18-C671-4275-985D-A6716B37673A,0,2,0
5582,AB682B23-7290-4575-AC80-A7E3353368D8,0,2,0
5583,7F914310-F480-4C2C-B1F1-A8F6CAE80790,0,9,0
5584,85EB2E85-EE1B-4F62-8BEC-A911DE26EAA0,0,3,0
5585,C8E30135-BFBA-4C52-8628-A91EB1C7646A,0,1,0
5586,9ABB4256-61CF-4487-AD9C-AAC4E7B88293,0,2,0
5587,74FAEB19-474E-4AA5-AB16-B13406A46D07,0,4,0
5588,FA717393-D49F-40B8-92EA-B2705C949F57,0,4,0
5589,66A71986-62FC-46C1-8108-B2B41A8C3063,0,5,0
5590,38A0AF5B-EBB3-4C85-BF03-B3D9E2F7CB04,0,3,0
5591,D8E177A6-6C42-4886-8602-B40C9B4E9525,0,6,0
5592,C95B9D2D-7246-4FF0-8E87-B6E94F040B19,0,2,0
5593,673E5D1E-D5B6-498F-8536-B860F2E6083D,0,2,0
5594,A073887E-C34A-415B-88EC-B91C6740F202,0,2,0
5595,A5C5523A-A1AD-4304-BCA1-B9CE81D1043A,0,2,0
5596,E4CA42C1-13C4-42BD-B2DA-BA6B24FFB2DB,0,1,0
5597,396199BF-A57B-4A2F-9D4D-BEA92A70392C,0,2,0
5598,6E64C3F9-D369-4990-8C43-BED79813E6FC,0,1,0
5599,5D9761D5-BBC9-48BE-9794-C4165BD53318,0,3,0
5600,F258CA3D-EBB7-4CB8-B40D-C60CD514E1AD,0,4,0
5601,C29F52AC-0C65-4577-B2C2-C94ED79C8263,0,2,0
5602,A179F2F2-222A-4236-86AD-C9566DF23BA4,0,5,0
5603,F8157145-E0F0-402C-B733-C9ACB13CFD33,0,2,0
5604,8D78CA77-5CE5-4306-BFC9-CA20C969208D,0,9,0
5605,E74B0627-53A5-4CB0-B846-CA76405789F6,0,8,0
5606,7E3B0B5A-EE62-4C91-81FE-CBBE08B4A436,0,9,0
5607,B3E8BCD6-211A-4682-9AC5-CC643B0035DC,0,6,0
5608,80AA0C46-6D99-47F8-B40E-CDA1308BF552,0,1,0
5609,6C2036F1-C703-47F9-BC62-CE096D644A81,0,8,0
5610,094B3BEF-A15D-4CDE-BDB2-D033446B7AA2,0,8,0
5611,C775EE1D-7CD2-4CBA-B6F1-D1FE680AC98D,0,8,0
5612,9D46AEEB-EECE-4CE0-A351-D489C1325186,0,4,0
5613,6DD063E2-D946-4124-BF26-D4FEFAC921B6,0,6,0
5614,8F0E0F1D-A149-40D9-B0A1-D675D5BDE73E,0,2,0
5615,720E02D7-537E-40A8-AB1B-D82F5D945F31,0,1,0
5616,6F2280AB-6E3B-4195-95E7-DB3EEDE1ACCC,0,2,0
5617,B82CAA44-48B5-4D9D-B412-DD0D4737F221,0,3,0
5618,5ED48AC5-9871-4796-9F17-E72443B8BCDE,0,2,0
5619,4A23F315-E452-4949-81B4-E9F787C4C21C,0,1,0
5620,0887BA97-31E4-46A4-9863-EA19CDF87653,0,1,0
5621,78D4D168-0315-4441-8561-EF8BC25B5DEA,0,4,0
5622,5EE5481C-A654-42D9-A700-F188C6D57AE8,0,2,0
5623,28B175AC-1D22-4383-B563-F70174D15A92,0,3,0
5624,73B59937-C469-45A2-AD0D-F7A888172CDE,0,2,0
5625,31558D81-5E86-4FAD-B2FE-FA1BEC807A39,0,2,0
5626,D71B06AB-66B8-4D5E-BAA7-FADCC55871DF,0,6,0
5627,0B2023F4-534B-44EB-B3D3-FB5189FFF08B,0,1,0
5628,98318BC5-1920-4A00-8B6E-FE77C1DF7975,0,4,0
5629,98535449-3607-4E77-8843-FE8528095B67,0,2,0
5630,0FE644D1-5BDC-47D2-9D82-FFDDFB723CBC,0,6,0
5631,3D509984-D82C-4579-BBBD-00F23F30E15E,0,3,0
5632,F1A58A66-2293-4A25-B90A-2A9ADCEF9F02,0,4,0
5633,B8C51495-4E85-42E8-8CE4-354426922F66,0,2,0
5634,E4DF9989-19E4-4F05-8605-119DBF4154E3,0,9,0
5635,F898E0FD-90BE-4C93-9AC9-13DCB7A81D89,0,2,0
5636,3BCF9712-C759-4E48-8F0E-1EF4FCD5D819,1,2,0
5637,4E70C691-0C98-4776-B561-04F509F3D2FB,0,4,0
5638,C5B34A06-7D18-421E-A19F-26C5E769F236,0,2,0
5639,0F375D7C-B92E-480E-82FF-2D5610A25B56,0,4,0
5640,FFCC3675-7F85-4095-A239-31E4EF1D1A4F,4,4,0
5641,963B8F8C-6D1C-43E0-8955-3658A3C59CEB,0,2,0
5642,D7D6FE93-A1C0-43FC-8B8A-3486F8F82539,0,3,0
5643,A5AAFC5A-1684-49DB-94F1-369E7D296CA3,0,2,0
5644,E2429736-301A-4A41-8B47-04D6319E8564,0,6,0
5645,6C2DD281-9807-4B50-8C8E-228184938676,0,3,0
5646,949E0689-E8CE-4BC5-B302-278F4F8FF744,0,3,0
5647,0EA39B58-E037-43EC-9BAE-0D09BB6DD73E,0,6,0
5648,7061FDDA-615D-4078-8C16-2D3C31BBD5B3,0,6,0
5649,33943326-1837-44C6-A289-0B85DFA13DB0,0,3,0
5650,03EF797E-3EAB-4BE5-A1DB-2A28755FE4E0,0,4,0
5651,91305357-8DCD-4901-A42A-08266D94E933,1,1,0
5652,79666A3E-0418-4633-BBE8-31FA3811B27F,0,3,0
5653,18128C53-B6EC-4067-BBD6-051A20BF82EF,0,2,0
5654,466271D7-3170-4426-B600-13B33299EF8A,0,1,0
5655,55FEF24A-6086-4ED8-886D-2035212D5837,0,1,0
5656,B7F70360-CCC9-441C-AFA4-262EC7A580F9,0,1,0
5657,5D6C13C2-3D8D-4425-968B-0ABFE7D9EEEC,0,3,0
5658,3312271E-D215-46A7-A31F-2F14596358A4,0,6,0
5659,4E774D93-A3E4-48B4-8B45-32E2A3F6AE3D,0,2,0
5660,865497D5-ADFF-4ACC-B8AF-2E7402545960,0,2,0
5661,A247A133-707E-4401-98C7-3539C06B6A3D,0,3,0
5662,F93EA8E2-E178-43C4-A934-288E0D2284D2,0,1,0
5663,5A3CDC2E-8959-47ED-883D-3B53A5AF698E,0,2,0
5664,0ADABFA0-206E-484B-B5FA-3BC2CEE5243F,0,8,0
5665,C2E13D76-A5BA-45F2-9B28-3F28EBE4040A,0,3,0
5666,B7346FC9-E933-40C6-B72E-3F68B63CFA97,0,6,0
5667,489A1097-C409-4ABA-94A7-4443EF31E545,0,3,0
5668,83818930-B909-41FB-A69B-46B99CC5096D,0,6,0
5669,455193A6-6EF7-43CA-9F5A-479FA7BDB2AC,0,5,0
5670,D5E12957-BEEB-458E-AB84-48ADD9381D5B,0,1,0
5671,EF6B42DE-B726-48B8-BF4C-49107539797C,0,1,0
5672,ED328C38-4BA9-4A77-B3A7-4A977162B34D,0,8,0
5673,CB73523E-DD91-4E7F-8AE0-4D8FFE6310E6,0,5,0
5674,2928792C-3543-41D1-915C-4E1BF70B4E16,0,4,0
5675,06A71712-4FC1-46A1-8425-4EC5EAEDF7A3,0,4,0
5676,B2D53B68-616E-47AF-995D-4EE82F66F28A,0,3,0
5677,540CBBE8-7FD7-409D-9BD5-514B894B8EA8,0,8,0
5678,DFC9B316-F030-4542-80B5-51F2569947A8,0,1,0
5679,A8472A78-7258-4C5B-B2D8-51F9D7588E31,0,1,0
5680,B54BC4AA-D6A0-4E20-ACCD-54EFD92D2D41,0,2,0
5681,8A3B1CF0-9B7D-4D59-8E3B-575945F316A9,0,6,0
5682,C274D64B-E8C1-4450-9268-5908BDD176BC,0,2,0
5683,6CB56967-6FE1-47AD-AB79-5D4BFC02A3B2,0,1,0
5684,AD0BA585-BF54-463E-9E82-5D6395D2F799,0,7,0
5685,68DBCD11-0EBA-4C1D-9E31-5DFEC3600100,0,1,0
5686,DB7DA965-E014-41CE-AAA4-5E07889C7FAA,0,2,0
5687,7969EDDB-F1CB-4B48-9043-5ED67D047A0D,0,2,0
5688,D4DDC33E-7256-4A04-B841-602BDE9D2B65,0,3,0
5689,791F137C-489D-4E69-8119-605D850EC4E3,0,1,0
5690,BC11AC43-4E48-4CB5-8865-612D9D436798,0,6,0
5691,2885841C-2535-4FEE-9F1D-6165E2A50729,0,2,0
5692,F1323D5B-DC9E-4CF3-A573-61C8F288C053,0,1,0
5693,23A1542A-4D6D-498B-9C6C-6208275DDDC8,0,6,0
5694,1A2DF8EA-3CB0-4D8F-A37A-62465D0018E9,0,8,0
5695,5CCCB8FC-D6B4-47A2-BDD9-6496B21A6722,0,2,0
5696,9A03786C-F6D3-42BD-9686-649D3EBF5447,0,6,0
5697,F8C57208-3957-4785-8345-64F50A00E1E1,0,2,0
5698,E885D945-E3FB-467B-93D7-666A151C6FCC,0,2,0
5699,6AAD565E-6EB1-4095-9D82-66CF7D2F2516,0,2,0
5700,57D38437-3A90-454F-AD29-67CA1309CB95,0,6,0
5701,876DEE63-289C-420D-A5AF-6CB73834172F,0,4,0
5702,761E976A-58E5-40CC-9CB5-6CFE7E8DA86D,0,2,0
5703,F0AAFCFE-1E87-4199-91BB-6D21E400D2B9,0,4,0
5704,7EBA5A7A-9774-42B1-B66E-6D5D5ACC3EE7,0,1,0
5705,7EDBE639-4D95-47C7-BD17-6DF1AA0B2769,0,2,0
5706,7ABC0B35-55E2-40FE-972F-6F2E331F1D4D,0,2,0
5707,F56D3A50-1904-471A-BF3A-6FD1607E4A85,0,2,0
5708,4BFE3C1C-0187-42A2-8341-718560D6CA38,0,2,0
5709,6721087C-D3D8-4BD0-A24D-774B592023A7,0,2,0
5710,83713EC6-55C8-4BD3-8DD4-7798255A2406,0,2,0
5711,E8DC5014-8305-433A-835D-79133F61F35B,0,3,0
5712,9D55BEFB-879B-4D8C-8654-7C182F8260F8,0,6,0
5713,A138F774-5D9E-4D7E-831F-7C8777E3D3E6,0,6,0
5714,3EFA2981-7D5D-417D-B406-820163852854,0,2,0
5715,BF3E0C59-589C-4AC5-B7F7-82B5DED305B8,0,1,0
5716,E941E65E-B5E7-4D7C-9D93-897F0DBDE292,0,5,0
5717,B14EDEB1-7E5B-4D15-948B-8CC3BB9C556B,0,2,0
5718,95BD1601-C245-4041-B25A-8D1B651C190F,0,1,0
5719,C4652D30-74F3-4056-91F7-8F08300C2ADD,0,2,0
5720,CEBF69C4-3AAB-4A8B-BE79-8F2F9B662482,0,3,0
5721,337DFC2E-DBDD-4BB3-805B-908A83FA2F31,0,3,0
5722,2BB0A653-9885-4FAE-8DEB-9196634FA26F,0,7,0
5723,FEDBA2B6-1EC0-4506-9E28-9266D8E039AB,0,2,0
5724,C8B42F00-FD6D-42A0-ADD0-92E4A9E8F7D7,0,1,0
5725,A537F17D-5406-4B16-97F4-934F10594616,0,4,0
5726,E15ABEB2-CE65-42FF-A142-93DB4AC22DEA,0,2,0
5727,EA461BB3-D9E4-4F19-ACCA-9AE3EFF53138,0,2,0
5728,7D66E5EB-D385-4397-9ACA-9CBCC2D9AF80,0,1,0
5729,D0AA9322-92F3-4A53-AEC3-A0CB6C78001E,0,2,0
5730,0C563FD3-16D4-43AF-8B88-A1161716CE27,0,2,0
5731,43BCB837-8953-4FA7-9673-A2902B9743F4,0,2,0
5732,80F9FADB-C624-4F66-999E-A2FE47CE391C,0,2,0
5733,A9DBE72B-6FF7-4958-97F1-A52FC88F250D,0,2,0
5734,05AE2657-68FD-4DDD-8FAA-A78334171BD9,0,6,0
5735,AD30BDB2-EF8E-452E-80FD-A7A90F6644C7,0,7,0
5736,322EFF97-08CB-43AF-AEC7-A843605CC4DE,0,1,0
5737,C4293008-0078-417D-A89A-AAA52118FDFE,0,4,0
5738,ACBAC6EC-66C1-4ECB-A81D-AEC4DDBD8A77,0,4,0
5739,055F852B-D4CF-4D9A-8F12-B02468F0A3CA,0,2,0
5740,20576EFA-16D0-4EE1-89D4-B158FC80EE17,0,4,0
5741,1715A5EE-28BE-4977-A039-B1B8285737A1,0,7,0
5742,3482A8C7-043A-4439-AB56-B49ADA04CC12,0,2,0
5743,B6E27EE9-F93D-4C66-96CC-B66A10C19887,0,9,0
5744,670A77C7-C775-4723-AB8B-B73AC7415F3B,0,6,0
5745,9C22649D-31A4-40D7-BC47-BBF2485A6D8A,0,6,0
5746,E01FFD83-7DF0-4539-8B1A-BD64EEEC4DF1,0,1,0
